survey_codes,block,species,count,percent_cover,original_herb_trt,angle,new_compass,shore_level,treatment,trt_y1,trt_y2,tile_id,survey_no
2019-06-15,F,Ulothrix_sp,NA,8,"lsc, lpd",18,115,2.148,WC,W,C,86,3
2019-06-15,F,Ulothrix_sp,NA,2,NA,23,110,2.148,CW,C,W,87,3
2019-06-15,F,Ulothrix_sp,NA,4,"lsi, ld",22,115,2.148,WW,W,W,88,3
2019-06-15,F,Ulothrix_sp,NA,4,"lsc, lpd",24,105,2.148,C,C,NA,89,3
2019-06-15,F,Ulothrix_sp,NA,0.5,NA,27,122,2.148,WC,W,C,90,3
2019-06-15,F,Ulothrix_sp,NA,0.5,"lsi, lpd",25,117,2.148,CC,C,C,91,3
2019-06-15,F,Ulothrix_sp,NA,1,"lsc, ld",27,115,2.148,CC,C,C,92,3
2019-06-15,F,Ulothrix_sp,NA,0,"lsc, lsi, ld, lpd",30,125,2.148,WW,W,W,93,3
2019-06-15,F,Ulothrix_sp,NA,1,lsi,22,125,2.148,CW,C,W,94,3
2019-06-15,F,Ulothrix_sp,NA,0.5,lpd,28,125,2.148,CW,C,W,95,3
2019-06-15,F,Ulothrix_sp,NA,0,"lsi, lpd",26,115,2.148,WW,W,W,96,3
2019-06-15,A,Littorina_scutulata,1,NA,"lsc, lpd",11,98,2.155,WC,W,C,1,3
2019-06-15,A,Littorina_scutulata,0,NA,"lsc, ld",12,102,2.155,CC,C,C,2,3
2019-06-15,A,Littorina_scutulata,0,NA,"lsi, ld",14,108,2.155,WW,W,W,3,3
2019-06-15,A,Littorina_scutulata,3,NA,lsc,23,95,2.155,WW,W,W,4,3
2019-06-15,A,Littorina_scutulata,1,NA,ld,25,85,2.155,WC,W,C,5,3
2019-06-15,A,Littorina_scutulata,1,NA,"lsi, ld",24,89,2.155,WC,W,C,6,3
2019-06-15,A,Littorina_scutulata,0,NA,lpd,23,89,2.155,CC,C,C,7,3
2019-06-15,A,Littorina_scutulata,0,NA,"lsc, lsi, ld, lpd",28,89,2.155,CW,C,W,8,3
2019-06-15,A,Littorina_scutulata,0,NA,lsc,22,85,2.155,CC,C,C,9,3
2019-06-15,A,Littorina_scutulata,0,NA,lsi,22,80,2.155,WC,W,C,10,3
2019-06-15,A,Littorina_scutulata,0,NA,ld,23,80,2.155,CW,C,W,11,3
2019-06-15,A,Littorina_scutulata,0,NA,lsi,24,82,2.155,CW,C,W,12,3
2019-06-15,A,Littorina_scutulata,0,NA,"lsc, ld",24,106,2.155,CW,C,W,13,3
2019-06-15,A,Littorina_scutulata,0,NA,"lsi, lpd",26,95,2.155,WW,W,W,14,3
2019-06-15,A,Littorina_scutulata,0,NA,lpd,32,103,2.155,WW,W,W,15,3
2019-06-15,A,Littorina_scutulata,0,NA,"lsi, lpd",34,90,2.155,CC,C,C,16,3
2019-06-15,B,Littorina_scutulata,1,NA,ld,17,75,2.543,WC,W,C,17,3
2019-06-15,B,Littorina_scutulata,0,NA,lsc,18,79,2.543,WW,W,W,18,3
2019-06-15,B,Littorina_scutulata,0,NA,"lsc, lsi, ld, lpd",17,85,2.543,CW,C,W,19,3
2019-06-15,B,Littorina_scutulata,0,NA,lsi,21,81,2.543,CC,C,C,20,3
2019-06-15,B,Littorina_scutulata,0,NA,NA,25,78,2.543,CC,C,C,21,3
2019-06-15,B,Littorina_scutulata,0,NA,"lsc, ld",19,58,2.543,WC,W,C,22,3
2019-06-15,B,Littorina_scutulata,1,NA,"lsc, lpd",10,75,2.543,WW,W,W,23,3
2019-06-15,B,Littorina_scutulata,1,NA,lpd,16,73,2.543,WC,W,C,24,3
2019-06-15,B,Littorina_scutulata,0,NA,ld,18,74,2.543,CW,C,W,25,3
2019-06-15,B,Littorina_scutulata,0,NA,"lsi, lpd",17,75,2.543,W,W,NA,26,3
2019-06-15,B,Littorina_scutulata,0,NA,"lsc, ld",14,67,2.543,C,C,NA,27,3
2019-06-15,B,Littorina_scutulata,0,NA,"lsi, ld",14,61,2.543,WW,W,W,28,3
2019-06-15,B,Littorina_scutulata,0,NA,lsc,12,60,2.543,CC,C,C,29,3
2019-06-15,B,Littorina_scutulata,0,NA,"lsc, lsi, ld, lpd",7,58,2.543,WW,W,W,30,3
2019-06-15,B,Littorina_scutulata,0,NA,"lsc, lpd",13,56,2.543,WW,W,W,31,3
2019-06-15,B,Littorina_scutulata,0,NA,lsi,13,60,2.543,CW,C,W,32,3
2019-06-15,C,Littorina_scutulata,0,NA,NA,17,65,2.551,WW,W,W,33,3
2019-06-15,C,Littorina_scutulata,0,NA,"lsi, lpd",13,68,2.551,C,C,NA,34,3
2019-06-15,C,Littorina_scutulata,0,NA,"lsi, ld",13,60,2.551,CC,C,C,35,3
2019-06-15,C,Littorina_scutulata,0,NA,"lsc, ld",11,55,2.551,WC,W,C,36,3
2019-06-15,C,Littorina_scutulata,0,NA,lpd,11,51,2.551,CW,C,W,37,3
2019-06-15,C,Littorina_scutulata,1,NA,"lsc, lpd",15,44,2.551,WW,W,W,38,3
2019-06-15,C,Littorina_scutulata,0,NA,lsc,13,75,2.551,WC,W,C,39,3
2019-06-15,C,Littorina_scutulata,0,NA,lpd,19,67,2.551,WC,W,C,40,3
2019-06-15,C,Littorina_scutulata,0,NA,"lsi, ld",18,65,2.551,CC,C,C,41,3
2019-06-15,C,Littorina_scutulata,0,NA,"lsc, lsi, ld, lpd",16,66,2.551,WW,W,W,42,3
2019-06-15,C,Littorina_scutulata,0,NA,NA,14,70,2.551,WW,W,W,43,3
2019-06-15,C,Littorina_scutulata,0,NA,"lsi, lpd",9,65,2.551,WW,W,W,44,3
2019-06-15,C,Littorina_scutulata,1,NA,lsc,17,55,2.551,CC,C,C,45,3
2019-06-15,C,Littorina_scutulata,0,NA,"lsc, lpd",15,67,2.551,CW,C,W,46,3
2019-06-15,C,Littorina_scutulata,1,NA,lsc,17,55,2.551,CC,C,C,47,3
2019-06-15,C,Littorina_scutulata,1,NA,NA,13,60,2.551,CW,C,W,48,3
2019-06-15,D,Littorina_scutulata,1,NA,"lsi, ld",20,55,2.383,CC,C,C,49,3
2019-06-15,D,Littorina_scutulata,0,NA,NA,13,52,2.383,CC,C,C,50,3
2019-06-15,D,Littorina_scutulata,1,NA,"lsc, lpd",25,55,2.383,W,W,NA,51,3
2019-06-15,D,Littorina_scutulata,0,NA,lpd,18,51,2.383,CW,C,W,52,3
2019-06-15,D,Littorina_scutulata,0,NA,ld,25,42,2.383,CC,C,C,53,3
2019-06-15,D,Littorina_scutulata,0,NA,"lsi, lpd",22,70,2.383,CC,C,C,54,3
2019-06-15,D,Littorina_scutulata,0,NA,"lsc, lsi, ld, lpd",19,67,2.383,WW,W,W,55,3
2019-06-15,D,Littorina_scutulata,0,NA,"lsi, ld",11,73,2.383,WW,W,W,56,3
2019-06-15,D,Littorina_scutulata,0,NA,NA,19,74,2.383,WC,W,C,57,3
2019-06-15,D,Littorina_scutulata,2,NA,lsi,15,77,2.383,CC,C,C,58,3
2019-06-15,D,Littorina_scutulata,1,NA,"lsc, lsi, ld, lpd",19,77,2.383,CW,C,W,59,3
2019-06-15,D,Littorina_scutulata,0,NA,ld,10,77,2.383,WC,W,C,60,3
2019-06-15,D,Littorina_scutulata,1,NA,"lsc, ld",17,76,2.383,CW,C,W,61,3
2019-06-15,D,Littorina_scutulata,0,NA,lsc,23,50,2.383,WC,W,C,62,3
2019-06-15,D,Littorina_scutulata,0,NA,"lsc, ld",17,35,2.383,WC,W,C,63,3
2019-06-15,D,Littorina_scutulata,0,NA,lsi,13,50,2.383,WW,W,W,64,3
2019-06-15,E,Littorina_scutulata,0,NA,"lsi, ld",13,107,2.242,W,W,NA,65,3
2019-06-15,E,Littorina_scutulata,0,NA,lpd,17,88,2.242,C,C,NA,66,3
2019-06-15,E,Littorina_scutulata,0,NA,ld,19,114,2.242,W,W,NA,67,3
2019-06-15,E,Littorina_scutulata,0,NA,NA,16,125,2.242,WC,W,C,68,3
2019-06-15,E,Littorina_scutulata,0,NA,"lsc, ld",18,115,2.242,C,C,NA,69,3
2019-06-15,E,Littorina_scutulata,0,NA,lsc,20,98,2.242,WC,W,C,71,3
2019-06-15,E,Littorina_scutulata,0,NA,"lsc, lsi, ld, lpd",21,88,2.242,CC,C,C,72,3
2019-06-15,E,Littorina_scutulata,0,NA,ld,14,110,2.242,CC,C,C,73,3
2019-06-15,E,Littorina_scutulata,0,NA,"lsc, lpd",16,113,2.242,CC,C,C,74,3
2019-06-15,E,Littorina_scutulata,0,NA,"lsi, lpd",14,115,2.242,WC,W,C,75,3
2019-06-15,E,Littorina_scutulata,0,NA,lsi,13,100,2.242,CW,C,W,76,3
2019-06-15,E,Littorina_scutulata,0,NA,"lsi, lpd",13,95,2.242,CW,C,W,77,3
2019-06-15,E,Littorina_scutulata,0,NA,lsc,18,85,2.242,CW,C,W,78,3
2019-06-15,E,Littorina_scutulata,0,NA,"lsc, lsi, ld, lpd",20,85,2.242,WW,W,W,79,3
2019-06-15,E,Littorina_scutulata,0,NA,lsi,22,97,2.242,WW,W,W,80,3
2019-06-15,F,Littorina_scutulata,0,NA,lsi,15,112,2.148,WW,W,W,81,3
2019-06-15,F,Littorina_scutulata,0,NA,"lsc, ld",15,115,2.148,WW,W,W,82,3
2019-06-15,F,Littorina_scutulata,0,NA,ld,18,125,2.148,CW,C,W,83,3
2019-06-15,F,Littorina_scutulata,0,NA,"lsc, lsi, ld, lpd",16,122,2.148,CC,C,C,84,3
2019-06-15,F,Littorina_scutulata,2,NA,ld,19,118,2.148,WC,W,C,85,3
2019-06-15,F,Littorina_scutulata,0,NA,"lsc, lpd",18,115,2.148,WC,W,C,86,3
2019-06-15,F,Littorina_scutulata,0,NA,NA,23,110,2.148,CW,C,W,87,3
2019-06-15,F,Littorina_scutulata,0,NA,"lsi, ld",22,115,2.148,WW,W,W,88,3
2019-06-15,F,Littorina_scutulata,0,NA,"lsc, lpd",24,105,2.148,C,C,NA,89,3
2019-06-15,F,Littorina_scutulata,0,NA,NA,27,122,2.148,WC,W,C,90,3
2019-06-15,F,Littorina_scutulata,0,NA,"lsi, lpd",25,117,2.148,CC,C,C,91,3
2019-06-15,F,Littorina_scutulata,0,NA,"lsc, ld",27,115,2.148,CC,C,C,92,3
2019-06-15,F,Littorina_scutulata,0,NA,"lsc, lsi, ld, lpd",30,125,2.148,WW,W,W,93,3
2019-06-15,F,Littorina_scutulata,0,NA,lsi,22,125,2.148,CW,C,W,94,3
2019-06-15,F,Littorina_scutulata,0,NA,lpd,28,125,2.148,CW,C,W,95,3
2019-06-15,F,Littorina_scutulata,0,NA,"lsi, lpd",26,115,2.148,WW,W,W,96,3
2019-06-15,A,Lottia_paradigitalis,0,NA,"lsc, lpd",11,98,2.155,WC,W,C,1,3
2019-06-15,A,Lottia_paradigitalis,0,NA,"lsc, ld",12,102,2.155,CC,C,C,2,3
2019-06-15,A,Lottia_paradigitalis,0,NA,"lsi, ld",14,108,2.155,WW,W,W,3,3
2019-06-15,A,Lottia_paradigitalis,0,NA,lsc,23,95,2.155,WW,W,W,4,3
2019-06-15,A,Lottia_paradigitalis,0,NA,ld,25,85,2.155,WC,W,C,5,3
2019-06-15,A,Lottia_paradigitalis,0,NA,"lsi, ld",24,89,2.155,WC,W,C,6,3
2019-06-15,A,Lottia_paradigitalis,0,NA,lpd,23,89,2.155,CC,C,C,7,3
2019-06-15,A,Lottia_paradigitalis,0,NA,"lsc, lsi, ld, lpd",28,89,2.155,CW,C,W,8,3
2019-06-15,A,Lottia_paradigitalis,0,NA,lsc,22,85,2.155,CC,C,C,9,3
2019-06-15,A,Lottia_paradigitalis,0,NA,lsi,22,80,2.155,WC,W,C,10,3
2019-06-15,A,Lottia_paradigitalis,0,NA,ld,23,80,2.155,CW,C,W,11,3
2019-06-15,A,Lottia_paradigitalis,1,NA,lsi,24,82,2.155,CW,C,W,12,3
2019-06-15,A,Lottia_paradigitalis,0,NA,"lsc, ld",24,106,2.155,CW,C,W,13,3
2019-06-15,A,Lottia_paradigitalis,0,NA,"lsi, lpd",26,95,2.155,WW,W,W,14,3
2019-06-15,A,Lottia_paradigitalis,0,NA,lpd,32,103,2.155,WW,W,W,15,3
2019-06-15,A,Lottia_paradigitalis,0,NA,"lsi, lpd",34,90,2.155,CC,C,C,16,3
2019-06-15,B,Lottia_paradigitalis,0,NA,ld,17,75,2.543,WC,W,C,17,3
2019-06-15,B,Lottia_paradigitalis,0,NA,lsc,18,79,2.543,WW,W,W,18,3
2019-06-15,B,Lottia_paradigitalis,0,NA,"lsc, lsi, ld, lpd",17,85,2.543,CW,C,W,19,3
2019-06-15,B,Lottia_paradigitalis,0,NA,lsi,21,81,2.543,CC,C,C,20,3
2019-06-15,B,Lottia_paradigitalis,0,NA,NA,25,78,2.543,CC,C,C,21,3
2019-06-15,B,Lottia_paradigitalis,0,NA,"lsc, ld",19,58,2.543,WC,W,C,22,3
2019-06-15,B,Lottia_paradigitalis,0,NA,"lsc, lpd",10,75,2.543,WW,W,W,23,3
2019-06-15,B,Lottia_paradigitalis,0,NA,lpd,16,73,2.543,WC,W,C,24,3
2019-06-15,B,Lottia_paradigitalis,0,NA,ld,18,74,2.543,CW,C,W,25,3
2019-06-15,B,Lottia_paradigitalis,0,NA,"lsi, lpd",17,75,2.543,W,W,NA,26,3
2019-06-15,B,Lottia_paradigitalis,0,NA,"lsc, ld",14,67,2.543,C,C,NA,27,3
2019-06-15,B,Lottia_paradigitalis,0,NA,"lsi, ld",14,61,2.543,WW,W,W,28,3
2019-06-15,B,Lottia_paradigitalis,0,NA,lsc,12,60,2.543,CC,C,C,29,3
2019-06-15,B,Lottia_paradigitalis,0,NA,"lsc, lsi, ld, lpd",7,58,2.543,WW,W,W,30,3
2019-06-15,B,Lottia_paradigitalis,0,NA,"lsc, lpd",13,56,2.543,WW,W,W,31,3
2019-06-15,B,Lottia_paradigitalis,0,NA,lsi,13,60,2.543,CW,C,W,32,3
2019-06-15,C,Lottia_paradigitalis,0,NA,NA,17,65,2.551,WW,W,W,33,3
2019-06-15,C,Lottia_paradigitalis,0,NA,"lsi, lpd",13,68,2.551,C,C,NA,34,3
2019-06-15,C,Lottia_paradigitalis,0,NA,"lsi, ld",13,60,2.551,CC,C,C,35,3
2019-06-15,C,Lottia_paradigitalis,0,NA,"lsc, ld",11,55,2.551,WC,W,C,36,3
2019-06-15,C,Lottia_paradigitalis,0,NA,lpd,11,51,2.551,CW,C,W,37,3
2019-06-15,C,Lottia_paradigitalis,0,NA,"lsc, lpd",15,44,2.551,WW,W,W,38,3
2019-06-15,C,Lottia_paradigitalis,0,NA,lsc,13,75,2.551,WC,W,C,39,3
2019-06-15,C,Lottia_paradigitalis,0,NA,lpd,19,67,2.551,WC,W,C,40,3
2019-06-15,C,Lottia_paradigitalis,0,NA,"lsi, ld",18,65,2.551,CC,C,C,41,3
2019-06-15,C,Lottia_paradigitalis,0,NA,"lsc, lsi, ld, lpd",16,66,2.551,WW,W,W,42,3
2019-06-15,C,Lottia_paradigitalis,0,NA,NA,14,70,2.551,WW,W,W,43,3
2019-06-15,C,Lottia_paradigitalis,0,NA,"lsi, lpd",9,65,2.551,WW,W,W,44,3
2019-06-15,C,Lottia_paradigitalis,0,NA,lsc,17,55,2.551,CC,C,C,45,3
2019-06-15,C,Lottia_paradigitalis,0,NA,"lsc, lpd",15,67,2.551,CW,C,W,46,3
2019-06-15,C,Lottia_paradigitalis,0,NA,lsc,17,55,2.551,CC,C,C,47,3
2019-06-15,C,Lottia_paradigitalis,0,NA,NA,13,60,2.551,CW,C,W,48,3
2019-06-15,D,Lottia_paradigitalis,0,NA,"lsi, ld",20,55,2.383,CC,C,C,49,3
2019-06-15,D,Lottia_paradigitalis,0,NA,NA,13,52,2.383,CC,C,C,50,3
2019-06-15,D,Lottia_paradigitalis,0,NA,"lsc, lpd",25,55,2.383,W,W,NA,51,3
2019-06-15,D,Lottia_paradigitalis,0,NA,lpd,18,51,2.383,CW,C,W,52,3
2019-06-15,D,Lottia_paradigitalis,0,NA,ld,25,42,2.383,CC,C,C,53,3
2019-06-15,D,Lottia_paradigitalis,0,NA,"lsi, lpd",22,70,2.383,CC,C,C,54,3
2019-06-15,D,Lottia_paradigitalis,0,NA,"lsc, lsi, ld, lpd",19,67,2.383,WW,W,W,55,3
2019-06-15,D,Lottia_paradigitalis,0,NA,"lsi, ld",11,73,2.383,WW,W,W,56,3
2019-06-15,D,Lottia_paradigitalis,0,NA,NA,19,74,2.383,WC,W,C,57,3
2019-06-15,D,Lottia_paradigitalis,0,NA,lsi,15,77,2.383,CC,C,C,58,3
2019-06-15,D,Lottia_paradigitalis,0,NA,"lsc, lsi, ld, lpd",19,77,2.383,CW,C,W,59,3
2019-06-15,D,Lottia_paradigitalis,0,NA,ld,10,77,2.383,WC,W,C,60,3
2019-06-15,D,Lottia_paradigitalis,0,NA,"lsc, ld",17,76,2.383,CW,C,W,61,3
2019-06-15,D,Lottia_paradigitalis,0,NA,lsc,23,50,2.383,WC,W,C,62,3
2019-06-15,D,Lottia_paradigitalis,0,NA,"lsc, ld",17,35,2.383,WC,W,C,63,3
2019-06-15,D,Lottia_paradigitalis,0,NA,lsi,13,50,2.383,WW,W,W,64,3
2019-06-15,E,Lottia_paradigitalis,0,NA,"lsi, ld",13,107,2.242,W,W,NA,65,3
2019-06-15,E,Lottia_paradigitalis,0,NA,lpd,17,88,2.242,C,C,NA,66,3
2019-06-15,E,Lottia_paradigitalis,0,NA,ld,19,114,2.242,W,W,NA,67,3
2019-06-15,E,Lottia_paradigitalis,0,NA,NA,16,125,2.242,WC,W,C,68,3
2019-06-15,E,Lottia_paradigitalis,0,NA,"lsc, ld",18,115,2.242,C,C,NA,69,3
2019-06-15,E,Lottia_paradigitalis,0,NA,lpd,18,103,2.242,WW,W,W,70,3
2019-06-15,E,Lottia_paradigitalis,0,NA,lsc,20,98,2.242,WC,W,C,71,3
2019-06-15,E,Lottia_paradigitalis,0,NA,"lsc, lsi, ld, lpd",21,88,2.242,CC,C,C,72,3
2019-06-15,E,Lottia_paradigitalis,0,NA,ld,14,110,2.242,CC,C,C,73,3
2019-06-15,E,Lottia_paradigitalis,0,NA,"lsc, lpd",16,113,2.242,CC,C,C,74,3
2019-06-15,E,Lottia_paradigitalis,0,NA,"lsi, lpd",14,115,2.242,WC,W,C,75,3
2019-06-15,E,Lottia_paradigitalis,0,NA,lsi,13,100,2.242,CW,C,W,76,3
2019-06-15,E,Lottia_paradigitalis,0,NA,"lsi, lpd",13,95,2.242,CW,C,W,77,3
2019-06-15,E,Lottia_paradigitalis,0,NA,lsc,18,85,2.242,CW,C,W,78,3
2019-06-15,E,Lottia_paradigitalis,0,NA,"lsc, lsi, ld, lpd",20,85,2.242,WW,W,W,79,3
2019-06-15,E,Lottia_paradigitalis,0,NA,lsi,22,97,2.242,WW,W,W,80,3
2019-06-15,F,Lottia_paradigitalis,0,NA,lsi,15,112,2.148,WW,W,W,81,3
2019-06-15,F,Lottia_paradigitalis,0,NA,"lsc, ld",15,115,2.148,WW,W,W,82,3
2019-06-15,F,Lottia_paradigitalis,0,NA,ld,18,125,2.148,CW,C,W,83,3
2019-06-15,F,Lottia_paradigitalis,0,NA,"lsc, lsi, ld, lpd",16,122,2.148,CC,C,C,84,3
2019-06-15,F,Lottia_paradigitalis,0,NA,ld,19,118,2.148,WC,W,C,85,3
2019-06-15,F,Lottia_paradigitalis,0,NA,"lsc, lpd",18,115,2.148,WC,W,C,86,3
2019-06-15,F,Lottia_paradigitalis,0,NA,NA,23,110,2.148,CW,C,W,87,3
2019-06-15,F,Lottia_paradigitalis,0,NA,"lsi, ld",22,115,2.148,WW,W,W,88,3
2019-06-15,F,Lottia_paradigitalis,0,NA,"lsc, lpd",24,105,2.148,C,C,NA,89,3
2019-06-15,F,Lottia_paradigitalis,0,NA,NA,27,122,2.148,WC,W,C,90,3
2019-06-15,F,Lottia_paradigitalis,0,NA,"lsi, lpd",25,117,2.148,CC,C,C,91,3
2019-06-15,F,Lottia_paradigitalis,0,NA,"lsc, ld",27,115,2.148,CC,C,C,92,3
2019-06-15,F,Lottia_paradigitalis,0,NA,"lsc, lsi, ld, lpd",30,125,2.148,WW,W,W,93,3
2019-06-15,F,Lottia_paradigitalis,0,NA,lsi,22,125,2.148,CW,C,W,94,3
2019-06-15,F,Lottia_paradigitalis,0,NA,lpd,28,125,2.148,CW,C,W,95,3
2019-06-15,F,Lottia_paradigitalis,0,NA,"lsi, lpd",26,115,2.148,WW,W,W,96,3
2019-06-15,A,Littorina_sitkana,0,NA,"lsc, lpd",11,98,2.155,WC,W,C,1,3
2019-06-15,A,Littorina_sitkana,0,NA,"lsc, ld",12,102,2.155,CC,C,C,2,3
2019-06-15,A,Littorina_sitkana,0,NA,"lsi, ld",14,108,2.155,WW,W,W,3,3
2019-06-15,A,Littorina_sitkana,0,NA,lsc,23,95,2.155,WW,W,W,4,3
2019-06-15,A,Littorina_sitkana,1,NA,ld,25,85,2.155,WC,W,C,5,3
2019-06-15,A,Littorina_sitkana,0,NA,"lsi, ld",24,89,2.155,WC,W,C,6,3
2019-06-15,A,Littorina_sitkana,0,NA,lpd,23,89,2.155,CC,C,C,7,3
2019-06-15,A,Littorina_sitkana,0,NA,"lsc, lsi, ld, lpd",28,89,2.155,CW,C,W,8,3
2019-06-15,A,Littorina_sitkana,0,NA,lsc,22,85,2.155,CC,C,C,9,3
2019-06-15,A,Littorina_sitkana,0,NA,lsi,22,80,2.155,WC,W,C,10,3
2019-06-15,A,Littorina_sitkana,0,NA,ld,23,80,2.155,CW,C,W,11,3
2019-06-15,A,Littorina_sitkana,0,NA,lsi,24,82,2.155,CW,C,W,12,3
2019-06-15,A,Littorina_sitkana,0,NA,"lsc, ld",24,106,2.155,CW,C,W,13,3
2019-06-15,A,Littorina_sitkana,0,NA,"lsi, lpd",26,95,2.155,WW,W,W,14,3
2019-06-15,A,Littorina_sitkana,0,NA,lpd,32,103,2.155,WW,W,W,15,3
2019-06-15,A,Littorina_sitkana,0,NA,"lsi, lpd",34,90,2.155,CC,C,C,16,3
2019-06-15,B,Littorina_sitkana,0,NA,ld,17,75,2.543,WC,W,C,17,3
2019-06-15,B,Littorina_sitkana,0,NA,lsc,18,79,2.543,WW,W,W,18,3
2019-06-15,B,Littorina_sitkana,0,NA,"lsc, lsi, ld, lpd",17,85,2.543,CW,C,W,19,3
2019-06-15,B,Littorina_sitkana,0,NA,lsi,21,81,2.543,CC,C,C,20,3
2019-06-15,B,Littorina_sitkana,0,NA,NA,25,78,2.543,CC,C,C,21,3
2019-06-15,B,Littorina_sitkana,0,NA,"lsc, ld",19,58,2.543,WC,W,C,22,3
2019-06-15,B,Littorina_sitkana,0,NA,"lsc, lpd",10,75,2.543,WW,W,W,23,3
2019-06-15,B,Littorina_sitkana,0,NA,lpd,16,73,2.543,WC,W,C,24,3
2019-06-15,B,Littorina_sitkana,0,NA,ld,18,74,2.543,CW,C,W,25,3
2019-06-15,B,Littorina_sitkana,0,NA,"lsi, lpd",17,75,2.543,W,W,NA,26,3
2019-06-15,B,Littorina_sitkana,0,NA,"lsc, ld",14,67,2.543,C,C,NA,27,3
2019-06-15,B,Littorina_sitkana,0,NA,"lsi, ld",14,61,2.543,WW,W,W,28,3
2019-06-15,B,Littorina_sitkana,0,NA,lsc,12,60,2.543,CC,C,C,29,3
2019-06-15,B,Littorina_sitkana,0,NA,"lsc, lsi, ld, lpd",7,58,2.543,WW,W,W,30,3
2019-06-15,B,Littorina_sitkana,0,NA,"lsc, lpd",13,56,2.543,WW,W,W,31,3
2019-06-15,B,Littorina_sitkana,0,NA,lsi,13,60,2.543,CW,C,W,32,3
2019-06-15,C,Littorina_sitkana,0,NA,NA,17,65,2.551,WW,W,W,33,3
2019-06-15,C,Littorina_sitkana,0,NA,"lsi, lpd",13,68,2.551,C,C,NA,34,3
2019-06-15,C,Littorina_sitkana,0,NA,"lsi, ld",13,60,2.551,CC,C,C,35,3
2019-06-15,C,Littorina_sitkana,0,NA,"lsc, ld",11,55,2.551,WC,W,C,36,3
2019-06-15,C,Littorina_sitkana,0,NA,lpd,11,51,2.551,CW,C,W,37,3
2019-06-15,C,Littorina_sitkana,0,NA,"lsc, lpd",15,44,2.551,WW,W,W,38,3
2019-06-15,C,Littorina_sitkana,0,NA,lsc,13,75,2.551,WC,W,C,39,3
2019-06-15,C,Littorina_sitkana,0,NA,lpd,19,67,2.551,WC,W,C,40,3
2019-06-15,C,Littorina_sitkana,0,NA,"lsi, ld",18,65,2.551,CC,C,C,41,3
2019-06-15,C,Littorina_sitkana,0,NA,"lsc, lsi, ld, lpd",16,66,2.551,WW,W,W,42,3
2019-06-15,C,Littorina_sitkana,0,NA,NA,14,70,2.551,WW,W,W,43,3
2019-06-15,C,Littorina_sitkana,0,NA,"lsi, lpd",9,65,2.551,WW,W,W,44,3
2019-06-15,C,Littorina_sitkana,0,NA,lsc,17,55,2.551,CC,C,C,45,3
2019-06-15,C,Littorina_sitkana,0,NA,"lsc, lpd",15,67,2.551,CW,C,W,46,3
2019-06-15,C,Littorina_sitkana,0,NA,lsc,17,55,2.551,CC,C,C,47,3
2019-06-15,C,Littorina_sitkana,0,NA,NA,13,60,2.551,CW,C,W,48,3
2019-06-15,D,Littorina_sitkana,0,NA,"lsi, ld",20,55,2.383,CC,C,C,49,3
2019-06-15,D,Littorina_sitkana,0,NA,NA,13,52,2.383,CC,C,C,50,3
2019-06-15,D,Littorina_sitkana,0,NA,"lsc, lpd",25,55,2.383,W,W,NA,51,3
2019-06-15,D,Littorina_sitkana,0,NA,lpd,18,51,2.383,CW,C,W,52,3
2019-06-15,D,Littorina_sitkana,0,NA,ld,25,42,2.383,CC,C,C,53,3
2019-06-15,D,Littorina_sitkana,0,NA,"lsi, lpd",22,70,2.383,CC,C,C,54,3
2019-06-15,D,Littorina_sitkana,0,NA,"lsc, lsi, ld, lpd",19,67,2.383,WW,W,W,55,3
2019-06-15,D,Littorina_sitkana,0,NA,"lsi, ld",11,73,2.383,WW,W,W,56,3
2019-06-15,D,Littorina_sitkana,0,NA,NA,19,74,2.383,WC,W,C,57,3
2019-06-15,D,Littorina_sitkana,0,NA,lsi,15,77,2.383,CC,C,C,58,3
2019-06-15,D,Littorina_sitkana,0,NA,"lsc, lsi, ld, lpd",19,77,2.383,CW,C,W,59,3
2019-06-15,D,Littorina_sitkana,0,NA,ld,10,77,2.383,WC,W,C,60,3
2019-06-15,D,Littorina_sitkana,0,NA,"lsc, ld",17,76,2.383,CW,C,W,61,3
2019-06-15,D,Littorina_sitkana,0,NA,lsc,23,50,2.383,WC,W,C,62,3
2019-06-15,D,Littorina_sitkana,0,NA,"lsc, ld",17,35,2.383,WC,W,C,63,3
2019-06-15,D,Littorina_sitkana,0,NA,lsi,13,50,2.383,WW,W,W,64,3
2019-06-15,E,Littorina_sitkana,0,NA,"lsi, ld",13,107,2.242,W,W,NA,65,3
2019-06-15,E,Littorina_sitkana,0,NA,lpd,17,88,2.242,C,C,NA,66,3
2019-06-15,E,Littorina_sitkana,0,NA,ld,19,114,2.242,W,W,NA,67,3
2019-06-15,E,Littorina_sitkana,0,NA,NA,16,125,2.242,WC,W,C,68,3
2019-06-15,E,Littorina_sitkana,0,NA,"lsc, ld",18,115,2.242,C,C,NA,69,3
2019-06-15,E,Littorina_sitkana,0,NA,lpd,18,103,2.242,WW,W,W,70,3
2019-06-15,E,Littorina_sitkana,0,NA,lsc,20,98,2.242,WC,W,C,71,3
2019-06-15,E,Littorina_sitkana,0,NA,"lsc, lsi, ld, lpd",21,88,2.242,CC,C,C,72,3
2019-06-15,E,Littorina_sitkana,0,NA,ld,14,110,2.242,CC,C,C,73,3
